id,seller_id,contact_id,contact_warehouse_id,visit_type,latitude_checkin,longitude_checkin,latitude_checkout,longitude_checkout,test,distance,checkin_date,checkout_date,observation,photo,checkout_ok,created_at,updated_at,sales_management,collection,training
646,38,2058,2033,847,4.0978797,-73.6502575,4.0978797,-73.6502575,0,8203369,2020-07-27 17:58:54,2020-07-27 18:03:01,,,SI,2020-07-27 17:58:54,2020-07-27 18:03:01,t,f,f
648,38,2058,2033,847,4.0978769,-73.65027,,,0,8203370,2020-07-27 18:03:18,,,,NO,2020-07-27 18:03:18,2020-07-27 18:03:18,t,f,f
649,38,666,637,847,4.0978773,-73.6502645,,,0,8203369,2020-07-27 18:44:43,,,,NO,2020-07-27 18:44:43,2020-07-27 18:44:43,t,f,f
633,46,757,729,847,3.4935004,-76.5105522,3.4439066,-76.4929116,0,8519875,2020-07-27 15:13:47,2020-07-27 20:11:46,,,SI,2020-07-27 15:13:47,2020-07-27 20:11:46,t,f,f
651,38,2058,2033,847,4.1116518,-73.653494,4.111729,-73.6532974,0,8203759,2020-07-28 07:57:26,2020-07-28 08:03:02,,,SI,2020-07-28 07:57:26,2020-07-28 08:03:02,t,f,f
652,38,2191,2167,847,4.137831,-73.6353877,4.1443863,-73.6316655,0,8201809,2020-07-28 08:03:19,2020-07-28 08:26:30,,,SI,2020-07-28 08:03:19,2020-07-28 08:26:30,t,f,f
653,38,1054,1026,847,4.1443817,-73.6316552,4.1443426,-73.6316218,0,8201410,2020-07-28 08:42:10,2020-07-28 08:56:02,,,SI,2020-07-28 08:42:10,2020-07-28 08:56:02,t,f,f
654,38,1054,1026,847,4.1440883,-73.6313314,4.1443866,-73.6316482,0,8201373,2020-07-28 08:56:31,2020-07-28 09:12:36,,,SI,2020-07-28 08:56:31,2020-07-28 09:12:36,t,f,f
655,38,1366,1338,847,4.1443757,-73.6316439,4.1443588,-73.6309928,0,8201409,2020-07-28 09:12:49,2020-07-28 09:31:36,,,SI,2020-07-28 09:12:49,2020-07-28 09:31:36,t,f,f
657,38,1054,1026,847,4.143524,-73.6316162,4.1431436,-73.6315278,0,8201404,2020-07-28 09:32:27,2020-07-28 09:36:00,,,SI,2020-07-28 09:32:27,2020-07-28 09:36:00,t,f,f
658,38,1366,1338,847,4.1438278,-73.6326971,4.1443744,-73.6317287,0,8201524,2020-07-28 09:36:19,2020-07-28 09:39:48,,,SI,2020-07-28 09:36:19,2020-07-28 09:39:48,t,f,f
656,21,22,12,847,4.1443774,-73.6316543,4.1444224,-73.6316851,0,8201410,2020-07-28 09:22:32,2020-07-28 10:15:37,,,SI,2020-07-28 09:22:32,2020-07-28 10:15:37,t,f,f
659,38,1701,1674,847,4.1431641,-73.6324211,4.1443806,-73.6316555,0,8201492,2020-07-28 10:01:47,2020-07-28 10:15:58,,,SI,2020-07-28 10:01:47,2020-07-28 10:15:58,t,f,f
660,21,22,12,847,4.1444862,-73.6316956,4.1443403,-73.6316977,0,8201415,2020-07-28 10:15:45,2020-07-28 10:22:00,,,SI,2020-07-28 10:15:45,2020-07-28 10:22:00,t,f,f
661,38,1902,1877,847,4.1443818,-73.6316568,4.1443161,-73.6316516,0,8201410,2020-07-28 10:16:10,2020-07-28 10:45:02,,,SI,2020-07-28 10:16:10,2020-07-28 10:45:02,t,f,f
662,38,1902,1877,847,4.1443024,-73.6316587,4.1443743,-73.6316487,0,8201410,2020-07-28 10:45:31,2020-07-28 10:48:50,,,SI,2020-07-28 10:45:31,2020-07-28 10:48:50,t,f,f
663,38,1902,1877,847,4.1443687,-73.6316514,4.1443707,-73.6316403,0,8201409,2020-07-28 10:49:02,2020-07-28 10:49:42,,,SI,2020-07-28 10:49:02,2020-07-28 10:49:42,t,f,f
639,40,1820,3320,847,5.5197633,-73.3672383,5.5190067,-73.36831,0,8175812,2020-07-27 16:29:16,2020-07-28 11:11:15,,,SI,2020-07-27 16:29:16,2020-07-28 11:11:15,t,f,f
664,38,1902,1877,847,4.144377,-73.6316363,4.1443865,-73.6316579,0,8201408,2020-07-28 10:50:09,2020-07-28 11:23:03,,,SI,2020-07-28 10:50:09,2020-07-28 11:23:03,t,f,f
636,34,3101,3081,847,3.4350269,-76.5192803,3.4520745,-76.5049416,0,8520753,2020-07-27 15:55:32,2020-07-28 11:35:57,,,SI,2020-07-27 15:55:32,2020-07-28 11:35:57,t,f,f
650,46,142,112,847,3.4439113,-76.492912,3.4731486,-76.5068428,0,8517837,2020-07-27 20:12:06,2020-07-28 11:43:44,,,SI,2020-07-27 20:12:06,2020-07-28 11:43:44,t,f,f
666,38,1902,1877,847,4.1443798,-73.6316399,4.1441096,-73.6314334,0,8201408,2020-07-28 11:23:21,2020-07-28 11:56:34,,,SI,2020-07-28 11:23:21,2020-07-28 11:56:34,t,f,f
665,40,2196,2172,847,5.5189847,-73.3682884,5.5214583,-73.3694633,0,8175926,2020-07-28 11:11:28,2020-07-28 12:10:37,,,SI,2020-07-28 11:11:28,2020-07-28 12:10:37,f,t,f
667,34,1642,1615,847,3.4520732,-76.5049709,3.4521004,-76.504987,0,8519190,2020-07-28 11:36:06,2020-07-28 12:18:38,,,SI,2020-07-28 11:36:06,2020-07-28 12:18:38,t,f,f
668,46,757,729,847,3.4730443,-76.5069248,3.4730443,-76.5069248,0,8519439,2020-07-28 11:44:13,2020-07-28 11:44:18,,,SI,2020-07-28 11:44:13,2020-07-28 11:44:18,t,f,f
669,46,563,534,847,3.4731452,-76.5068468,3.4731452,-76.5068468,0,8519431,2020-07-28 11:44:32,2020-07-28 11:44:35,,,SI,2020-07-28 11:44:32,2020-07-28 11:44:35,t,f,f
670,46,2012,1986,847,3.4731628,-76.5068377,3.4731628,-76.5068377,0,8519430,2020-07-28 11:44:47,2020-07-28 11:44:50,,,SI,2020-07-28 11:44:47,2020-07-28 11:44:50,t,f,f
671,46,2884,2863,847,3.4731637,-76.5068345,,,0,8519430,2020-07-28 11:45:38,,,,NO,2020-07-28 11:45:38,2020-07-28 11:45:38,t,f,f
672,38,2191,2167,847,4.1438969,-73.6312248,4.1443851,-73.6316514,0,8201361,2020-07-28 11:56:47,2020-07-28 13:12:52,,,SI,2020-07-28 11:56:47,2020-07-28 13:12:52,t,f,f
677,78,2508,2486,847,0,0,0,0,0,0,2020-07-28 13:15:57,2020-07-28 13:18:06,,,SI,2020-07-28 13:15:57,2020-07-28 13:18:06,t,f,f
678,78,2732,2711,847,0,0,,,0,0,2020-07-28 13:18:14,,,,NO,2020-07-28 13:18:14,2020-07-28 13:18:14,t,f,f
676,38,2191,2167,847,4.1443785,-73.631634,4.1443497,-73.6315926,0,8201408,2020-07-28 13:13:27,2020-07-28 14:09:37,,,SI,2020-07-28 13:13:27,2020-07-28 14:09:37,t,f,f
679,38,1638,1611,847,4.1443008,-73.6315928,4.1443344,-73.6316632,0,8201403,2020-07-28 14:10:44,2020-07-28 14:33:14,,,SI,2020-07-28 14:10:44,2020-07-28 14:33:14,t,f,f
681,38,1054,1026,847,4.1443873,-73.6316563,4.1443898,-73.6316626,0,8201410,2020-07-28 14:33:34,2020-07-28 14:37:37,,,SI,2020-07-28 14:33:34,2020-07-28 14:37:37,t,f,f
680,21,22,12,847,4.1445529,-73.6303328,4.1135965,-73.6077524,0,8201264,2020-07-28 14:28:44,2020-07-28 14:41:38,,,SI,2020-07-28 14:28:44,2020-07-28 14:41:38,t,f,f
674,46,7777,7998,847,3.44616,-76.5036311,3.4612489,-76.5061712,0,8519031,2020-07-28 13:02:04,2020-07-28 14:42:13,,,SI,2020-07-28 13:02:04,2020-07-28 14:42:13,t,f,f
683,21,1297,1269,847,4.1136161,-73.6076271,4.1136167,-73.6074793,0,8198672,2020-07-28 14:41:50,2020-07-28 14:45:50,se visita cliente para que nos cancele factura pendiente,,SI,2020-07-28 14:41:50,2020-07-28 14:45:50,f,t,f
684,46,1086,1058,847,3.4692211,-76.5089519,3.4692211,-76.5089519,0,8519659,2020-07-28 15:22:47,2020-07-28 15:22:52,,,SI,2020-07-28 15:22:47,2020-07-28 15:22:52,t,f,f
685,46,181,152,847,3.469223,-76.5089528,3.469223,-76.5089528,0,8519659,2020-07-28 15:23:00,2020-07-28 15:23:04,,,SI,2020-07-28 15:23:00,2020-07-28 15:23:04,t,f,f
682,38,2191,2167,847,4.1444005,-73.6316627,4.1443649,-73.6316405,0,8201411,2020-07-28 14:37:57,2020-07-28 15:29:27,,,SI,2020-07-28 14:37:57,2020-07-28 15:29:27,t,f,f
686,38,987,959,847,4.1438648,-73.631227,4.1443703,-73.6316416,0,8201361,2020-07-28 15:29:44,2020-07-28 15:35:24,,,SI,2020-07-28 15:29:44,2020-07-28 15:35:24,t,f,f
673,40,1874,1849,847,5.52147,-73.3694667,5.5213266,-73.3638533,0,8176064,2020-07-28 12:11:08,2020-07-28 15:39:48,,,SI,2020-07-28 12:11:08,2020-07-28 15:39:48,t,f,f
688,46,2271,2247,847,3.444699,-76.5063696,3.444699,-76.5063696,0,8519333,2020-07-28 16:04:30,2020-07-28 16:04:34,,,SI,2020-07-28 16:04:30,2020-07-28 16:04:34,t,f,f
694,38,39,23,847,4.1443905,-73.6316784,4.1443822,-73.6316766,0,8201413,2020-07-29 08:09:07,2020-07-29 08:18:37,,,SI,2020-07-29 08:09:07,2020-07-29 08:18:37,t,f,f
687,40,2088,2063,847,5.5213963,-73.3638391,5.5210617,-73.3642317,0,8175440,2020-07-28 15:39:59,2020-07-28 16:09:07,,,SI,2020-07-28 15:39:59,2020-07-28 16:09:07,t,f,f
690,21,2262,2238,847,4.1328266,-73.6094636,4.1328599,-73.6094598,0,8198920,2020-07-28 16:26:09,2020-07-28 16:26:19,cliente nos abona a cartera pendiente,,SI,2020-07-28 16:26:09,2020-07-28 16:26:19,f,t,f
691,21,1413,1385,847,4.1465432,-73.630242,4.1465804,-73.6303125,0,8201258,2020-07-28 16:50:25,2020-07-28 16:50:45,cliente nos cancela factura pendiente,,SI,2020-07-28 16:50:25,2020-07-28 16:50:45,f,t,f
692,21,2685,2664,847,4.1398501,-73.6324567,4.1398283,-73.6324633,0,8201488,2020-07-28 17:21:51,2020-07-28 17:22:19,cliente no le aparece factura en sistema me dice que pase el día miércoles en la mañana,,SI,2020-07-28 17:21:51,2020-07-28 17:22:19,f,t,f
693,21,7721,7963,847,4.1389149,-73.6315065,4.1387791,-73.631367,0,8201381,2020-07-28 17:39:21,2020-07-28 17:48:28,cliente interesado en filtros ACDelco,,SI,2020-07-28 17:39:21,2020-07-28 17:48:28,t,f,f
696,21,7689,7935,847,4.14548,-73.5867267,4.1454255,-73.5866421,0,8196425,2020-07-29 08:20:17,2020-07-29 08:24:22,,,SI,2020-07-29 08:20:17,2020-07-29 08:24:22,t,f,f
697,21,7689,7935,847,4.1454267,-73.5866467,4.1454314,-73.5866854,0,8196416,2020-07-29 08:24:37,2020-07-29 08:25:20,,,SI,2020-07-29 08:24:37,2020-07-29 08:25:20,t,f,f
698,21,22,12,847,4.1454076,-73.5866739,4.145395,-73.58666,0,8196419,2020-07-29 08:25:27,2020-07-29 08:26:13,,,SI,2020-07-29 08:25:27,2020-07-29 08:26:13,t,f,f
699,21,22,12,847,4.1454072,-73.5866753,4.1453833,-73.586655,0,8196419,2020-07-29 08:26:43,2020-07-29 08:32:36,,,SI,2020-07-29 08:26:43,2020-07-29 08:32:36,t,f,f
700,21,22,12,847,4.1453843,-73.5866892,4.14538,-73.5867249,0,8196421,2020-07-29 08:41:17,2020-07-29 08:41:43,,,SI,2020-07-29 08:41:17,2020-07-29 08:41:43,t,f,f
701,46,1194,1166,847,3.4439089,-76.4928731,3.4439254,-76.4928852,0,8517833,2020-07-29 09:00:32,2020-07-29 09:00:36,,,SI,2020-07-29 09:00:32,2020-07-29 09:00:36,t,f,f
703,123,3243,3227,847,0,0,0,0,0,0,2020-07-29 09:02:40,2020-07-29 09:07:58,,,SI,2020-07-29 09:02:40,2020-07-29 09:07:58,t,f,f
704,123,2016,1990,847,0,0,0,0,0,0,2020-07-29 09:08:09,2020-07-29 09:10:00,,,SI,2020-07-29 09:08:09,2020-07-29 09:10:00,t,f,f
695,38,987,959,847,4.1443778,-73.6316581,4.1431188,-73.6306248,0,8201410,2020-07-29 08:18:51,2020-07-29 10:17:58,,,SI,2020-07-29 08:18:51,2020-07-29 10:17:58,t,f,f
705,38,987,959,847,4.1443842,-73.6316502,4.1443842,-73.6316502,0,8201409,2020-07-29 10:21:36,2020-07-29 10:22:43,,,SI,2020-07-29 10:21:36,2020-07-29 10:22:43,t,f,f
702,21,22,12,847,4.145421,-73.5867179,4.1458799,-73.6296338,0,8196424,2020-07-29 09:01:14,2020-07-29 10:29:09,,,SI,2020-07-29 09:01:14,2020-07-29 10:29:09,t,f,f
708,21,22,12,847,4.1458936,-73.6296072,4.1382093,-73.6343101,0,8201186,2020-07-29 10:29:16,2020-07-29 10:51:25,,,SI,2020-07-29 10:29:16,2020-07-29 10:51:25,t,f,f
709,21,2736,2715,847,4.1382133,-73.6343133,4.1382133,-73.6343133,0,8201691,2020-07-29 10:51:35,2020-07-29 10:52:05,se entrega pedido pendiente,,SI,2020-07-29 10:51:35,2020-07-29 10:52:05,t,f,f
710,21,2685,2664,847,4.1398294,-73.6325462,4.1399017,-73.6324733,0,8201498,2020-07-29 10:56:14,2020-07-29 11:02:42,cliente nos cancela saldo de factura pendiente,,SI,2020-07-29 10:56:14,2020-07-29 11:02:42,f,t,f
711,21,1943,1918,847,4.1397888,-73.6324434,4.1397875,-73.6324093,0,8201487,2020-07-29 11:03:33,2020-07-29 11:03:50,cliente nos programa pago para el día sábado en la mañana,,SI,2020-07-29 11:03:33,2020-07-29 11:03:50,f,t,f
689,40,41,24,847,5.5210602,-73.3642422,5.519342,-73.3676226,0,8175484,2020-07-28 16:09:23,2020-07-29 11:07:01,,,SI,2020-07-28 16:09:23,2020-07-29 11:07:01,t,f,f
713,21,3185,3165,847,4.1397652,-73.6324947,4.1397542,-73.6324925,0,8201493,2020-07-29 11:08:21,2020-07-29 11:14:50,se vende producto ACDelco,,SI,2020-07-29 11:08:21,2020-07-29 11:14:50,t,f,f
706,38,987,959,847,4.1443825,-73.6316476,4.1443843,-73.6316515,0,8201409,2020-07-29 10:23:00,2020-07-29 11:20:53,,,SI,2020-07-29 10:23:00,2020-07-29 11:20:53,t,f,f
714,21,1724,1698,847,4.1352367,-73.6167983,4.135205,-73.61679,0,8199740,2020-07-29 11:34:47,2020-07-29 11:35:47,se entrega pedido y el cliente nos cancela factura de contado,,SI,2020-07-29 11:34:47,2020-07-29 11:35:47,t,f,f
707,46,3131,3111,847,3.4461544,-76.5036126,3.4715213,-76.5110242,0,8519029,2020-07-29 10:28:13,2020-07-29 11:50:30,,,SI,2020-07-29 10:28:13,2020-07-29 11:50:30,t,f,f
712,40,1047,1019,847,5.5193784,-73.367626,5.5095962,-73.359245,0,8175854,2020-07-29 11:07:59,2020-07-29 11:57:15,,,SI,2020-07-29 11:07:59,2020-07-29 11:57:15,f,t,f
716,40,584,555,847,5.5100921,-73.3587241,5.5221533,-73.3667417,0,8174839,2020-07-29 11:57:26,2020-07-29 13:57:37,,,SI,2020-07-29 11:57:26,2020-07-29 13:57:37,f,t,f
675,34,159,130,847,3.4427035,-76.5213966,3.2632702,-76.5380153,0,8521000,2020-07-28 13:06:20,2020-07-29 16:42:11,,,SI,2020-07-28 13:06:20,2020-07-29 16:42:11,t,f,f
717,21,22,12,847,4.1454217,-73.5866867,4.1454233,-73.5866683,0,8196421,2020-07-29 12:35:08,2020-07-29 12:38:23,,,SI,2020-07-29 12:35:08,2020-07-29 12:38:23,t,f,f
715,38,701,672,847,4.1443821,-73.6316533,4.1443891,-73.6316651,0,8201410,2020-07-29 11:37:53,2020-07-29 13:16:47,,,SI,2020-07-29 11:37:53,2020-07-29 13:16:47,t,f,f
718,46,2237,2213,847,3.4461741,-76.503505,3.4461931,-76.5035744,0,8519017,2020-07-29 13:28:42,2020-07-29 13:35:41,,,SI,2020-07-29 13:28:42,2020-07-29 13:35:41,t,f,f
719,46,2884,2863,847,3.4461944,-76.5036039,3.4461944,-76.5036039,0,8519028,2020-07-29 13:35:59,2020-07-29 13:36:12,,,SI,2020-07-29 13:35:59,2020-07-29 13:36:12,t,f,f
721,21,7689,7935,847,4.1454283,-73.5867083,4.1454283,-73.5867083,0,8196423,2020-07-29 14:00:55,2020-07-29 14:01:18,,,SI,2020-07-29 14:00:55,2020-07-29 14:01:18,t,f,f
722,21,7689,7935,847,4.1454813,-73.5867267,4.1454786,-73.5867253,0,8196425,2020-07-29 14:01:33,2020-07-29 14:01:38,,,SI,2020-07-29 14:01:33,2020-07-29 14:01:38,t,f,f
723,21,7689,7935,847,4.14544,-73.5867067,4.1468246,-73.6316903,0,8196423,2020-07-29 14:02:05,2020-07-29 14:29:40,,,SI,2020-07-29 14:02:05,2020-07-29 14:29:40,t,f,f
724,21,2688,2667,847,4.1468177,-73.6316925,4.1468333,-73.6317233,0,8201420,2020-07-29 14:29:55,2020-07-29 14:30:29,,,SI,2020-07-29 14:29:55,2020-07-29 14:30:29,t,f,f
720,40,2350,2326,847,5.5221219,-73.3667821,5.5222467,-73.3669017,0,8175769,2020-07-29 13:57:48,2020-07-29 14:31:47,,,SI,2020-07-29 13:57:48,2020-07-29 14:31:47,f,t,f
726,40,2350,2326,847,5.5223444,-73.3670857,5.522298,-73.3667507,0,8175803,2020-07-29 14:32:06,2020-07-29 14:33:51,,,SI,2020-07-29 14:32:06,2020-07-29 14:33:51,t,f,f
727,40,2350,2326,847,5.5222904,-73.366724,5.5221967,-73.3667094,0,8175763,2020-07-29 14:34:02,2020-07-29 14:41:57,,,SI,2020-07-29 14:34:02,2020-07-29 14:41:57,t,f,f
725,21,2688,2667,847,4.1468678,-73.6317131,4.1467891,-73.6317124,0,8201422,2020-07-29 14:31:43,2020-07-29 14:46:20,se visita cliente para entregar bomba de combustible por garantía,,SI,2020-07-29 14:31:43,2020-07-29 14:46:20,t,f,f
729,46,1603,3490,847,3.4461617,-76.5036566,3.4461564,-76.5036492,0,8519034,2020-07-29 14:54:07,2020-07-29 14:59:08,,,SI,2020-07-29 14:54:07,2020-07-29 14:59:08,t,f,f
728,40,2350,2326,847,5.5222184,-73.3664459,5.5221939,-73.3667172,0,8175732,2020-07-29 14:42:07,2020-07-29 15:03:06,,,SI,2020-07-29 14:42:07,2020-07-29 15:03:06,t,f,f
731,38,1054,1026,847,4.1443841,-73.631666,4.1443841,-73.631666,0,8201411,2020-07-29 14:56:59,2020-07-29 15:04:11,,,SI,2020-07-29 14:56:59,2020-07-29 15:04:11,t,f,f
730,21,7689,7935,847,4.1443425,-73.6315586,4.1444039,-73.6316041,0,8201399,2020-07-29 14:56:35,2020-07-29 15:04:48,,,SI,2020-07-29 14:56:35,2020-07-29 15:04:48,t,f,f
732,40,2350,2326,847,5.522204,-73.3667073,5.5226821,-73.3677254,0,8175761,2020-07-29 15:03:21,2020-07-29 15:12:23,,,SI,2020-07-29 15:03:21,2020-07-29 15:12:23,f,t,f
734,40,1436,1408,847,5.5226866,-73.3676809,5.5221909,-73.3667497,0,8175870,2020-07-29 15:12:33,2020-07-29 15:16:43,,,SI,2020-07-29 15:12:33,2020-07-29 15:16:43,t,f,f
733,38,1054,1026,847,4.1443861,-73.6316648,4.1443861,-73.6316648,0,8201411,2020-07-29 15:07:24,2020-07-29 15:21:35,,,SI,2020-07-29 15:07:24,2020-07-29 15:21:35,t,f,f
736,21,7689,7935,847,4.1042716,-73.6321158,4.104345,-73.6321399,0,8201369,2020-07-29 15:37:48,2020-07-29 15:45:54,se entrega pedido  y nos cancela de contado,,SI,2020-07-29 15:37:48,2020-07-29 15:45:54,t,f,f
737,38,39,23,847,4.1443904,-73.6316659,4.1443887,-73.6316658,0,8201411,2020-07-29 15:59:34,2020-07-29 16:30:46,,,SI,2020-07-29 15:59:34,2020-07-29 16:30:46,t,f,f
738,46,1912,1887,847,3.4507961,-76.5230561,3.4455768,-76.5216932,0,8521197,2020-07-29 16:34:10,2020-07-29 16:37:26,,,SI,2020-07-29 16:34:10,2020-07-29 16:37:26,t,f,f
740,46,3096,3076,847,3.4447175,-76.5215704,3.4447175,-76.5215704,0,8521022,2020-07-29 16:38:59,2020-07-29 16:39:03,,,SI,2020-07-29 16:38:59,2020-07-29 16:39:03,t,f,f
739,21,2113,2088,847,4.1336749,-73.6179349,4.1336967,-73.6179117,0,8199862,2020-07-29 16:37:35,2020-07-29 16:41:18,,,SI,2020-07-29 16:37:35,2020-07-29 16:41:18,t,f,f
742,34,3335,3553,847,3.2633089,-76.5380492,3.2633722,-76.538055,0,8522579,2020-07-29 16:42:20,2020-07-29 16:42:22,,,SI,2020-07-29 16:42:20,2020-07-29 16:42:22,t,f,f
741,21,2113,2088,847,4.1336435,-73.6179756,4.1336248,-73.6179518,0,8199867,2020-07-29 16:41:34,2020-07-29 16:48:43,,,SI,2020-07-29 16:41:34,2020-07-29 16:48:43,t,f,f
743,21,2113,2088,847,4.1336167,-73.6179567,4.1337987,-73.6180522,0,8199865,2020-07-29 16:49:03,2020-07-29 16:53:54,,,SI,2020-07-29 16:49:03,2020-07-29 16:53:54,t,f,f
744,21,2113,2088,847,4.1343582,-73.6177468,4.1339353,-73.6179733,0,8199843,2020-07-29 16:54:07,2020-07-29 16:54:38,,,SI,2020-07-29 16:54:07,2020-07-29 16:54:38,t,f,f
745,21,22,12,847,4.1339455,-73.6179661,4.1339467,-73.6179633,0,8199866,2020-07-29 16:54:46,2020-07-29 16:54:58,,,SI,2020-07-29 16:54:46,2020-07-29 16:54:58,t,f,f
746,21,2113,2088,847,4.1339491,-73.6179467,4.1339457,-73.6180403,0,8199864,2020-07-29 16:55:08,2020-07-29 17:23:54,se vende producto Dragon y VELKO,,SI,2020-07-29 16:55:08,2020-07-29 17:23:54,t,f,f
747,21,2113,2088,847,4.13396,-73.6179983,4.1328055,-73.6095103,0,8199870,2020-07-29 17:24:40,2020-07-29 17:51:29,,,SI,2020-07-29 17:24:40,2020-07-29 17:51:29,t,f,f
748,21,2262,2238,847,4.1327833,-73.6094867,4.1327811,-73.6095036,0,8198922,2020-07-29 17:52:00,2020-07-29 17:52:20,cliente nos cancela saldo de cartera vencida,,SI,2020-07-29 17:52:00,2020-07-29 17:52:20,f,t,f
750,46,431,398,847,3.4439083,-76.4928791,3.4438988,-76.4928785,0,8517833,2020-07-30 08:16:14,2020-07-30 08:16:18,,,SI,2020-07-30 08:16:14,2020-07-30 08:16:18,t,f,f
752,21,3185,3165,847,4.145412,-73.5866366,4.145385,-73.586665,0,8196415,2020-07-30 08:35:53,2020-07-30 08:52:01,,,SI,2020-07-30 08:35:53,2020-07-30 08:52:01,t,f,f
749,38,666,637,847,4.0979205,-73.6502909,4.0465941,-73.7553243,0,8203372,2020-07-30 08:12:38,2020-07-30 08:46:41,,,SI,2020-07-30 08:12:38,2020-07-30 08:46:41,t,f,f
753,38,1205,1177,847,4.0397224,-73.7652528,,,0,8216004,2020-07-30 08:48:25,,,,NO,2020-07-30 08:48:25,2020-07-30 08:48:25,t,f,f
754,38,1205,1177,847,4.0397224,-73.7652528,,,0,8216004,2020-07-30 08:48:25,,,,NO,2020-07-30 08:48:25,2020-07-30 08:48:25,t,f,f
755,38,1205,1177,847,4.0330533,-73.770033,4.0047652,-73.770033,0,8216520,2020-07-30 08:48:49,2020-07-30 09:30:27,,,SI,2020-07-30 08:48:49,2020-07-30 09:30:27,t,f,f
757,38,1205,1177,847,3.7055417,-73.6990535,,,0,8207939,2020-07-30 09:31:01,,,,NO,2020-07-30 09:31:01,2020-07-30 09:31:01,t,f,f
758,38,1205,1177,847,3.7055417,-73.6990535,,,0,8207939,2020-07-30 09:31:09,,,,NO,2020-07-30 09:31:09,2020-07-30 09:31:09,t,f,f
756,21,1760,3359,847,4.1453731,-73.5866958,4.1453872,-73.5866663,0,8196421,2020-07-30 09:07:33,2020-07-30 09:35:25,,,SI,2020-07-30 09:07:33,2020-07-30 09:35:25,t,f,f
751,46,3131,3111,847,3.4439154,-76.4928665,3.4438967,-76.4928786,0,8517832,2020-07-30 08:20:42,2020-07-30 09:38:53,,,SI,2020-07-30 08:20:42,2020-07-30 09:38:53,t,f,f
760,46,1194,1166,847,3.4438961,-76.4928693,,,0,8517832,2020-07-30 09:40:32,,,,NO,2020-07-30 09:40:32,2020-07-30 09:40:32,t,f,f
735,40,2088,2063,847,5.5220608,-73.366928,5.5438081,-73.3676698,0,8175785,2020-07-29 15:16:58,2020-07-30 10:28:57,,,SI,2020-07-29 15:16:58,2020-07-30 10:28:57,t,f,f
762,40,2088,2063,847,5.5438282,-73.36774,5.5436451,-73.3675868,0,8175942,2020-07-30 10:31:04,2020-07-30 10:32:57,,,SI,2020-07-30 10:31:04,2020-07-30 10:32:57,t,f,f
759,38,1205,1177,847,3.7055417,-73.6990535,3.5454363,-73.7106479,0,8207939,2020-07-30 09:31:22,2020-07-30 10:36:32,,,SI,2020-07-30 09:31:22,2020-07-30 10:36:32,t,f,f
761,46,1351,1323,847,3.4439124,-76.4928925,3.4439124,-76.4928925,0,8517835,2020-07-30 10:20:53,2020-07-30 10:55:09,,,SI,2020-07-30 10:20:53,2020-07-30 10:55:09,t,f,f
766,34,2961,2940,847,3.4390174,-76.5141659,,,0,8520191,2020-07-30 11:26:06,,,,NO,2020-07-30 11:26:06,2020-07-30 11:26:06,t,f,f
764,38,2058,2033,847,3.5454472,-73.7106429,3.5453349,-73.7105165,0,8208906,2020-07-30 10:39:58,2020-07-30 12:19:00,,,SI,2020-07-30 10:39:58,2020-07-30 12:19:00,t,f,f
763,40,41,24,847,5.5438213,-73.3676808,5.5437963,-73.3676982,0,8175936,2020-07-30 10:33:18,2020-07-30 13:10:13,,,SI,2020-07-30 10:33:18,2020-07-30 13:10:13,t,f,f
816,21,1130,1102,847,4.1453977,-73.5866891,4.1453983,-73.5867067,0,8196421,2020-07-31 10:39:42,2020-07-31 10:45:42,,,SI,2020-07-31 10:39:42,2020-07-31 10:45:42,t,f,f
768,21,1925,1900,847,4.1328231,-73.6084424,4.1327842,-73.6084363,0,8198807,2020-07-30 11:34:07,2020-07-30 11:56:05,se vende producto KIXX,,SI,2020-07-30 11:34:07,2020-07-30 11:56:05,t,f,f
765,46,3096,3076,847,3.443904,-76.4928767,3.4462121,-76.5036821,0,8517833,2020-07-30 10:55:24,2020-07-30 12:31:21,,,SI,2020-07-30 10:55:24,2020-07-30 12:31:21,t,f,f
770,38,2058,2033,847,3.5453118,-73.7105745,3.5403522,-73.7030996,0,8208898,2020-07-30 12:19:13,2020-07-30 12:59:52,,,SI,2020-07-30 12:19:13,2020-07-30 12:59:52,t,f,f
773,40,2764,2743,847,5.5437442,-73.3675608,5.5437964,-73.3677329,0,8175922,2020-07-30 13:10:23,2020-07-30 13:12:05,,,SI,2020-07-30 13:10:23,2020-07-30 13:12:05,t,f,f
774,40,2764,2743,847,5.5436367,-73.36754,5.543735,-73.3674851,0,8175920,2020-07-30 13:12:15,2020-07-30 13:16:35,,,SI,2020-07-30 13:12:15,2020-07-30 13:16:35,t,f,f
772,38,1205,1177,847,3.5349846,-73.70242,3.5354133,-73.7030691,0,8207972,2020-07-30 13:00:04,2020-07-30 13:27:08,,,SI,2020-07-30 13:00:04,2020-07-30 13:27:08,t,f,f
775,40,2322,3334,847,5.543735,-73.3674852,5.5437846,-73.3677418,0,8175914,2020-07-30 13:16:57,2020-07-30 13:58:54,,,SI,2020-07-30 13:16:57,2020-07-30 13:58:54,t,f,f
777,40,1874,1849,847,5.5437276,-73.3676912,5.5436062,-73.3675697,0,8175937,2020-07-30 14:00:04,2020-07-30 14:07:55,,,SI,2020-07-30 14:00:04,2020-07-30 14:07:55,t,f,f
